Distance [m],u [m/s],time [s],T [K],P [Pa],H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,AR,N2,PT(S),H(S),H2O(S),OH(S),CO(S),CO2(S),CH3(S),CH2(S)s,CH(S),C(S),O(S)
1.15e-06,0.015730050614528666,8.616696105719681e-05,3319.5142368737365,101325.0,0.40950650642125186,0.004478449239310865,4.3173551978729564e-05,0.01669134317587786,0.0013591703592348205,0.14693407231320008,1.199840284433654e-05,5.100296197124985e-06,7.039044315586758e-08,7.799948645888221e-07,1.9935425967979705e-05,1.1450493927613482e-06,0.00034100814883472125,0.0008700522218990649,0.17492412911395208,0.10302017082455163,5.2194894404322e-06,9.447443036685208e-06,5.899081550853485e-07,9.640177664849529e-08,7.807123919751791e-07,4.107736701445694e-06,0.0010708344863136197,4.413454705997457e-07,1.4650450396544718e-06,1.2539959458826667e-07,7.610391495861791e-09,2.270678607350374e-06,2.9797722778210332e-06,7.792202099197523e-06,0.1406867368389019,4.746223977050719e-29,0.990577095396045,0.0024619591075137524,2.6861511223866194e-06,6.34447315869532e-05,0.00014791159878646795,4.6777438852549775e-08,1.2637538917843007e-10,1.2637538917843007e-10,1.2637538917843007e-10,1.601749160110105e-07,0.0067466956834707215
1.1750000000000002e-06,0.015734533029815683,8.775582295431337e-05,3319.808964405613,101325.00000000009,0.41009049908200973,0.004447884653860758,4.2796086657854e-05,0.016679355498446482,0.0013487015035386445,0.14642501655307427,1.1995724838632473e-05,5.095535176317526e-06,6.580237911453501e-08,7.351385191795863e-07,1.8881275388197138e-05,1.081588652115839e-06,0.0003244974291627527,0.000831461774891922,0.17473746440599813,0.1033308966995326,5.17254146760813e-06,9.079019199987077e-06,5.571921767551751e-07,9.156711567283888e-08,7.428986928086845e-07,3.8515575323874085e-06,0.001010748134534298,4.145158129042113e-07,1.3726647111815287e-06,1.1370063783353756e-07,6.910694162967588e-09,2.127540836280638e-06,2.7974422876408527e-06,7.349714243167469e-06,0.1406591458479306,4.843368217096872e-29,0.990596377626756,0.002461192841734351,2.6763502343381233e-06,6.323809136767161e-05,0.00014769875287052458,4.659759395438024e-08,1.2076003924354075e-10,1.2076003924354075e-10,1.207600392435407e-10,1.5662266103062072e-07,0.006728612754509135
1.2000000000000002e-06,0.015738790474810808,8.934425505397232e-05,3320.0926470631543,101324.99999999999,0.4106484371150061,0.004418713165716962,4.243755963255118e-05,0.016667873675923133,0.0013387555519467755,0.145938687970958,1.1993308389320596e-05,5.090984935816203e-06,6.157018444442106e-08,6.932761915144493e-07,1.7889615663708654e-05,1.0221477565813953e-06,0.00030884581441450944,0.0007945872471046313,0.1745546625540938,0.10363062682509293,5.128609734101656e-06,8.73138384857909e-06,5.26557770220118e-07,8.699904815932322e-08,7.070558713037609e-07,3.6136275299680242e-06,0.0009543707398628757,3.89550954776307e-07,1.2869323768768475e-06,1.0312718183602558e-07,6.276962760641076e-09,1.9947775238158234e-06,2.6278623715467715e-06,6.93519637413428e-06,0.1406331129195782,4.875028143597888e-29,0.9906148020829343,0.002460459445431012,2.666987169772122e-06,6.304075303394032e-05,0.00014749129753785446,4.642483098007706e-08,1.1539516341025495e-10,1.1539516341025495e-10,1.1539516341025494e-10,1.53209792802721e-07,0.006711339453091306
1.2250000000000001e-06,0.01574283624963156,9.093227894011171e-05,3320.3657878205518,101325.00000000003,0.41118162274425674,0.004390865891628133,4.209686775631092e-05,0.016656867824807332,0.0013293022392317085,0.1454739461030266,1.1991126514342924e-05,5.086633844579293e-06,5.766079519649381e-08,6.541675073971956e-07,1.6956065054329062e-05,9.66423446081278e-07,0.00029400195932637827,0.0007593485512821194,0.17437583471049234,0.1039197246669295,5.087462997400619e-06,8.403149547266915e-06,4.978466755013966e-07,8.268030184619803e-08,6.73065523462822e-07,3.3924295172936677e-06,0.0009014406032370784,3.6629779001298774e-07,1.2072901271183614e-06,9.356561666941836e-08,5.702713939944753e-09,1.871506846461495e-06,2.4699875745935724e-06,6.546593609121263e-06,0.14060853818202318,4.755719412418562e-29,0.9906324118044109,0.0024597573716530507,2.658039738044365e-06,6.285223691585255e-05,0.00014728922606615957,4.6258860890888335e-08,1.1026900944375994e-10,1.1026900944375999e-10,1.1026900944375999e-10,1.4993128254092666e-07,0.0066948348002726955
1.25e-06,0.01574668264554849,9.251991492432096e-05,3320.628848932048,101324.99999999996,0.41169127298219566,0.004364278073235038,4.1772989342004255e-05,0.016646310957517313,0.0013203135208103994,0.14502972582860724,1.198915512200626e-05,5.0824712166944686e-06,5.404475576750411e-08,6.175952765240692e-07,1.6076614127810515e-05,9.141399362268184e-07,0.00027991827057153657,0.0007256699283232126,0.17420106973446783,0.10419853803352305,5.048891357558473e-06,8.093043301172632e-06,4.7091512230417797e-07,7.859498475459814e-08,6.408180072293524e-07,3.1865934629284187e-06,0.0008517176608838155,3.4461816150970337e-07,1.1332347570566034e-06,8.491460721060629e-08,5.182142244682098e-09,1.7569346625454742e-06,2.3228735157756713e-06,6.1820309417517965e-06,0.14058532935506415,4.498022014553706e-29,0.9906492469632165,0.002459085167889306,2.6494872493399757e-06,6.267209655921567e-05,0.00014709252113997656,4.6099410253805084e-08,1.0537046526107149e-10,1.0537046526107147e-10,1.0537046526107145e-10,1.4678226470971488e-07,0.006679060566165978
1.275e-06,0.015750341041617242,9.410718214183316e-05,3320.8822569069584,101325.0,0.41217852736078636,0.004338888755137472,4.146497645130632e-05,0.01663617862907138,0.001311763363673352,0.14460503045495063,1.198737268816649e-05,5.078487209860205e-06,5.069576795394056e-08,5.833628760403418e-07,1.5247588063382491e-05,8.650459882649032e-07,0.0002665505675247533,0.0006934796460989496,0.1740304363150605,0.10446740057784072,5.012703929944472e-06,7.799894972787436e-06,4.4563226472542327e-07,7.472844949545948e-08,6.102116328943068e-07,2.994880104375175e-06,0.0008049813952881352,3.243871561216514e-07,1.0643115845248286e-06,7.708364793095286e-08,4.710043186743259e-09,1.6503444849459894e-06,2.1856652024487723e-06,5.83979462539977e-06,0.14056340105742407,4.498087232910456e-29,0.9906653451297567,0.0024584414680364273,2.6413103733634015e-06,6.24999155487591e-05,0.00014690115563686885,4.594621985819959e-08,1.0068901392704929e-10,1.0068901392704929e-10,1.006890139270493e-10,1.4375803247635695e-07,0.0066639810143351765
1.3e-06,0.015753821991791914,9.569409863822507e-05,3321.12640692493,101324.99999999993,0.41264445496332547,0.004314640485437618,4.1171947957292215e-05,0.016626448624321662,0.0013036275581016618,0.14419892543875612,1.198575997084135e-05,5.0746727343729565e-06,4.759030218110895e-08,5.512919590968973e-07,1.4465613085446676e-05,8.189123211588656e-07,0.00025385777512239543,0.000662709714179681,0.17386398483733945,0.1047266331876845,4.978726798215893e-06,7.522626986356863e-06,4.2187880195040687e-07,7.106717208732555e-08,5.81151933029556e-07,2.816166563717993e-06,0.0007610289620475855,3.0549161497623924e-07,1.000109037665585e-06,6.999180262729973e-08,4.281745775889766e-09,1.5510887150880727e-06,2.0575872108713995e-06,5.5183156692153795e-06,0.14054267418130187,4.72772637144374e-29,0.9906807415142723,0.002457824984977738,2.6334910115045512e-06,6.233530464022187e-05,0.00014671509331351106,4.5799043442692766e-08,9.621469112511113e-11,9.62146911251111e-11,9.62146911251111e-11,1.4085403211928467e-07,0.006649562670071149
1.325e-06,0.015757135301251505,9.728068144798303e-05,3321.3616665704326,101324.99999999999,0.4130900605274492,0.004291479052506303,4.0893083478099084e-05,0.01661710068782704,0.0012958835529483209,0.14381053294037305,1.1984299758667279e-05,5.071019373859101e-06,4.470726337686484e-08,5.212204632724562e-07,1.3727587004064982e-05,7.755293499958988e-07,0.00024180165342363878,0.0006332956335967231,0.173701749144395,0.10497654509873756,4.9468012304403684e-06,7.260245329604186e-06,3.9954577513673894e-07,6.759864582796072e-08,5.535510213912406e-07,2.6494337914578855e-06,0.0007196735331993923,2.87828839738198e-07,9.402539433579214e-07,6.356660782231318e-08,3.893053512989876e-09,1.4585810203423805e-06,1.937935122320517e-06,5.216155362081855e-06,0.1405230753391096,4.7310647498034703e-29,0.9906954691761704,0.0024572345041375147,2.6260121861332394e-06,6.217789927577347e-05,0.0001465342895419663,4.5657646621905166e-08,9.193804786093829e-11,9.193804786093829e-11,9.193804786093825e-11,1.3806585849271888e-07,0.006635774119376022
1.3500000000000002e-06,0.015760290094310753,9.88669466658435e-05,3321.5883790820435,101325.00000000003,0.4135162898493221,0.004269353248284444,4.0627617999657344e-05,0.016608116288538328,0.0012885103095595183,0.14343902700641487,1.1982976648945458e-05,5.067519315807842e-06,4.2027702322334684e-08,4.930008684068009e-07,1.3030653137889204e-05,7.347051947602505e-07,0.00023034655623288742,0.0006051761704171092,0.17354374815976467,0.10521743483344584,4.916782113807916e-06,7.01183161013409e-06,3.7853351009477485e-07,6.431128733015587e-08,5.273270224127828e-07,2.493755546357976e-06,0.0006807428208177946,2.713054624363775e-07,8.84407402426653e-07,5.7743114527840796e-08,3.540192561345156e-09,1.3722896694907091e-06,1.8260680109681203e-06,4.93199248518226e-06,0.14050453636890664,4.5652830118770575e-29,0.9907095592091042,0.0024566688777184656,2.618857942823026e-06,6.202735738990454e-05,0.00014635869202621603,4.552180594826537e-08,8.785011674359045e-11,8.785011674359046e-11,8.785011674359046e-11,1.3538925077339156e-07,0.006622585831218616
1.3750000000000002e-06,0.015763294875746778,0.0001004529095116227,3321.8068662401115,101324.99999999997,0.41392403468533684,0.0042482146497069785,4.037483703360564e-05,0.016599478412340614,0.0012814881701418044,0.14308362920700413,1.198177685117287e-05,5.064165289756381e-06,3.953456496759554e-08,4.6649866191639284e-07,1.2372177008021783e-05,6.96263912808487e-07,0.00021945921224719888,0.00057829314312616,0.17338998734161332,0.10544959105296772,4.888536570359578e-06,6.776535962456349e-06,3.58750680518204e-07,6.119435228209778e-08,5.024035556117589e-07,2.3482886660955997e-06,0.0006440777497071748,2.5583645180662777e-07,8.322611567001635e-07,5.246304763728688e-08,3.2197660419458465e-09,1.291731671844899e-06,1.7214018129686785e-06,4.664611924469541e-06,0.14048699388686728,4.601812794264392e-29,0.9907230409084659,0.0024561270194050923,2.6120132620322954e-06,6.188335743043622e-05,0.00014618824145039806,4.539130805594191e-08,8.394238037245341e-11,8.39423803724534e-11,8.394238037245341e-11,1.3282008776794174e-07,0.006609969996769906
1.4000000000000001e-06,0.01576615758411534,0.00010203858438938645,3322.017430710543,101324.99999999997,0.4143141369842991,0.004228017427281855,4.0134072376855444e-05,0.01659117138435506,0.0012747987424247074,0.1427436048707789,1.1980688012596775e-05,5.060950513270557e-06,3.7212475508714964e-08,4.4159099809023907e-07,1.1749725824628725e-05,6.600439475489483e-07,0.00020910853232203373,0.0005525912380238273,0.1732404600724603,0.10567329320521732,4.8619427435941e-06,6.553570828964106e-06,3.401134870072396e-07,5.823786148613509e-08,4.787092825319759e-07,2.212264536376536e-06,0.0006095312815531682,2.413442456891409e-07,7.835344098942692e-07,4.767407004268835e-08,2.9287138376484224e-09,1.2164676542247662e-06,1.623403516274065e-06,4.412894649186947e-06,0.1404703888911362,4.6544709180072583e-29,0.990735941915673,0.0024556078998470704,2.6054639831180745e-06,6.174559665642693e-05,0.00014602287218295275,4.5265948953130646e-08,8.020674388408493e-11,8.020674388408493e-11,8.020674388408491e-11,1.3035438434384074e-07,0.0065979003907104105
1.4250000000000001e-06,0.0157688856405946,0.00010362398494144812,3322.220358217728,101325.00000000001,0.4146873927615728,0.004208718167152632,3.990469826846471e-05,0.016583180711782476,0.0012684247951000264,0.14241825964375415,1.1979699064224185e-05,5.0578686443483335e-06,3.5047546891620396e-08,4.1816551014675604e-07,1.1161050043246482e-05,6.258967432005121e-07,0.00019926543341161314,0.000528017833749419,0.1730951489028867,0.10588881212670549,4.83688871995244e-06,6.342205367015432e-06,3.225449252245691e-07,5.543253407034812e-08,4.5617749409221427e-07,2.0849815200919707e-06,0.000576967352081354,2.277579837106645e-07,7.379710118415706e-07,4.3329134092048904e-08,2.664276989938003e-09,1.1460973307508223e-06,1.531586003525813e-06,4.175808734706763e-06,0.14045466640094656,4.666820586107526e-29,0.9907482883500597,0.0024551105424166246,2.599196734915097e-06,6.161378958376475e-05,0.00014586251289063658,4.514553336410041e-08,7.663550889495144e-11,7.663550889495144e-11,7.663550889495144e-11,1.2798828735208468e-07,0.006586352244593695
1.45e-06,0.015771485992519475,0.00010520912409776185,3322.4159193733826,101325.00000000003,0.4150445555840383,0.004190275708123401,3.96861279316601e-05,0.0165754929465869,0.001262350163662373,0.14210693639775662,1.19788000833605e-05,5.054913738738271e-06,3.302721532430207e-08,3.961192600592911e-07,1.0604066869589246e-05,5.936855122734465e-07,0.00018990267948960882,0.0005045228396401097,0.17295402668598187,0.10609641056742443,4.813271570763954e-06,6.141760450902652e-06,3.059741356889618e-07,5.276972762389198e-08,4.3474573865951425e-07,1.965798252792775e-06,0.0005462599159776286,2.1501283001601172e-07,6.953369693813137e-07,3.938591008236085e-08,2.4239661782133215e-09,1.080255503785643e-06,1.445503485408347e-06,3.952401355901317e-06,0.14043977513081057,4.670232926453845e-29,0.9907601049271076,0.002454634019410119,2.593198873651889e-06,6.14876665985718e-05,0.00014570708713083788,4.5029874142212563e-08,7.322134951964115e-11,7.322134951964115e-11,7.322134951964113e-11,1.257180716455409e-07,0.006575302133277818
1.475e-06,0.01577396515213454,0.0001067940141212201,3322.6043712478813,101325.00000000003,0.4153863396392699,0.004172650996314812,3.947781050527994e-05,0.016568095567103865,0.0012565596668428726,0.14180901250980962,1.1977982171912428e-05,5.052080212934949e-06,3.1140095804592825e-08,3.753578123832487e-07,1.0076845583348717e-05,5.632841428470606e-07,0.00018099473930495698,0.00048205855092404797,0.17281705764663324,0.10629634360451458,4.790996505072901e-06,5.951604233196608e-06,2.903358280608294e-07,5.0241384927697334e-08,4.143554901609758e-07,1.8541277140714802e-06,0.0005172920921948375,2.0304937631980795e-07,6.554182486317701e-07,3.580628245665564e-08,2.2055338106843445e-09,1.0186085375562345e-06,1.3647474631157292e-06,3.7417916685918035e-06,0.1404256671982967,4.681180685301218e-29,0.9907714150624014,0.00245417744868758,2.5874584283602814e-06,6.13669727373651e-05,0.00014555651393942262,4.491879176692354e-08,6.995729088901819e-11,6.995729088901819e-11,6.995729088901816e-11,1.2354013661527324e-07,0.006564727875013653
1.5e-06,0.015776329231744025,0.00010837866664924244,3322.7859587475245,101324.99999999999,0.41571342254933225,0.004155806949673693,3.9279228248202614e-05,0.016560976873650202,0.0012510390304296462,0.14152389737156357,1.1977237347793176e-05,5.049362810920978e-06,2.9375855134024483e-08,3.557944094579874e-07,9.577594297030705e-06,5.345762185652968e-07,0.00017251765621975422,0.0004605795118763525,0.17268419834226081,0.10648885902729241,4.769976111646932e-06,5.771148136583367e-06,2.7556976551703576e-07,4.7839985679404256e-08,3.9495184509052876e-07,1.7494319436223817e-06,0.0004899553897501631,1.9181311125996725e-07,6.180188192697727e-07,3.2555903738131585e-08,2.006949201526938e-09,9.608512248040438e-07,1.288943128738905e-06,3.5431644096219384e-06,0.14041229785742937,4.12448496804749e-29,0.9907822409666558,0.002453739990574671,2.581964051075951e-06,6.125146657700056e-05,0.00014541070836626092,4.4812113878106745e-08,6.683668887265061e-11,6.683668887265058e-11,6.683668887265058e-11,1.214510025094542e-07,0.0065546084401567695
1.5250000000000002e-06,0.015778583974901585,0.00010996309273207488,3322.960915766344,101324.99999999997,0.41602644784732856,0.004139708337058757,3.90898940534624e-05,0.016554125898994805,0.0012457748195161666,0.14125103019889307,1.1976558448380358e-05,5.046756575230963e-06,2.772510063683009e-08,3.3734924179051503e-07,9.104648150177341e-06,5.074541475079034e-07,0.00016444893169950496,0.0004400423934808267,0.17255539857289326,0.10667419763179839,4.750129686359755e-06,5.599843285955132e-06,2.616203069255107e-07,4.555850345043931e-08,3.764832517684896e-07,1.6512173553796534e-06,0.00046414901359377304,1.812539511377347e-07,5.829589223610055e-07,2.9603800075855507e-08,1.8263765290918245e-09,9.067040150468014e-07,1.21774617329839e-06,3.3557641921344993e-06,0.14039962525920507,4.122835997125951e-29,0.9907926037291448,0.0024533208451421634,2.5767049731209093e-06,6.11409192602843e-05,0.00014526958201242185,4.470967487975491e-08,6.385321194988809e-11,6.385321194988809e-11,6.385321194988808e-11,1.1944730727211934e-07,0.006544923870933434
1.5500000000000002e-06,0.01578073478556897,0.00011154730286802228,3323.1294662869236,101324.99999999999,0.41632602733530544,0.004124321661592192,3.890934913168739e-05,0.01654753232753849,0.0012407543753277038,0.14098987795006973,1.197593904456869e-05,5.044256820625709e-06,2.6179281548536468e-08,3.199487914488233e-07,8.656458509262945e-06,4.81818371582081e-07,0.00015676741635336036,0.00042040587235910265,0.17243060216518227,0.1068525935463199,4.731382624022824e-06,5.437177232016943e-06,2.48435991876437e-07,4.3390365967883863e-08,3.5890125770613137e-07,1.5590305252871733e-06,0.0004397792282814925,1.713258188007734e-07,5.500735154242806e-07,2.692202020918414e-08,1.6621551326195985e-09,8.559105305985403e-07,1.1508399148138242e-06,3.178890317109873e-06,0.14038761022945093,4.114502876630778e-29,0.9908025233969525,0.002452919249557059,2.5716709636410766e-06,6.1035113574575906e-05,0.00014513304347108557,4.461131554292499e-08,6.100082329994346e-11,6.100082329994347e-11,6.100082329994346e-11,1.1752580270157625e-07,0.006535655205368322
1.5750000000000002e-06,0.015782786753359927,0.00011313130703602346,3323.2918252086083,101325.0,0.41661274310905955,0.004109615058743096,3.8737160974665874e-05,0.016541186427511123,0.001235965759675191,0.1407399335391342,1.1975373363691702e-05,5.041859111160762e-06,2.4730602570912204e-08,3.0352525258258095e-07,8.231583395204553e-06,4.575766664864934e-07,0.00014945321360846552,0.00040163052595218403,0.17230974774179572,0.10702427444793162,4.71366587955598e-06,5.282671056067964e-06,2.3596917358744578e-07,4.1329420005699996e-08,3.4216028655674895e-07,1.4724544610936568e-06,0.0004167587903927026,1.6198627172944252e-07,5.192108968229923e-07,2.4485324731105432e-08,1.512782005663307e-09,8.082353713684326e-07,1.0879327558302567e-06,3.0118921659434183e-06,0.14037621607098458,4.1100808780030244e-29,0.9908120190427661,0.0024525344758625244,2.5668522941796467e-06,6.0933843165176345e-05,0.000145000998810644,4.45168826871548e-08,5.827376528624195e-11,5.827376528624195e-11,5.827376528624195e-11,1.1568335147347536e-07,0.006526784412054385
1.6000000000000001e-06,0.015784744677033787,0.00011471511472575886,3323.448199144115,101324.99999999994,0.4168871494544953,0.00409555819995477,3.857292147590273e-05,0.016535078990593192,0.00123139770367984,0.14050071416471516,1.1974856221185096e-05,5.039559239787185e-06,2.3371947155878513e-08,2.880160102424406e-07,7.82867875615191e-06,4.346435075517607e-07,0.00014248759038386946,0.00038367873132024355,0.17219276940261666,0.10718946178542368,4.696915481722108e-06,5.135876722639305e-06,2.241756867151577e-07,3.936989915954448e-08,3.2621743162675744e-07,1.391105248966963e-06,0.0003950064296438015,1.5319616817999285e-07,4.902314704844912e-07,2.2270909118784908e-08,1.3768961278492096e-09,7.634621465974527e-07,1.0287558958926702e-06,2.854165016475723e-06,0.1403654083810416,4.2476146670462814e-29,0.9908211088282842,0.00245216582884863,2.562239705543625e-06,6.083691180050739e-05,0.00014487335198877803,4.44262288712752e-08,5.566654449267798e-11,5.5666544492677964e-11,5.5666544492677964e-11,1.1391692386511912e-07,0.006518294329229391
1.6250000000000001e-06,0.015786613085479483,0.000116298734965555,3323.5987870673252,101325.0,0.4171497745487477,0.004082122204859631,3.841624523393258e-05,0.016529201279935443,0.001227039561469124,0.14027175981246243,1.1974382959282291e-05,5.037353210201645e-06,2.2096809673430346e-08,2.733631751006172e-07,7.44649061032923e-06,4.1293950076547143e-07,0.00013585289612491792,0.0003665145726264086,0.1720795973612191,0.10734837096000482,4.6810720970663005e-06,4.996374695686328e-06,2.1301454958237984e-07,3.7506394775063865e-08,3.110322689626903e-07,1.314629055782808e-06,0.0003744463797034686,1.4491936927952814e-07,4.6300664266396674e-07,2.0258157239300038e-08,1.253264468394934e-09,7.21391719214218e-07,9.730612860620176e-07,2.705146279264515e-06,0.14035515488556788,4.260739113508631e-29,0.9908298100608939,0.0024518126441600663,2.5578243782296192e-06,6.074413271757966e-05,0.00014475000525854628,4.433921212200635e-08,5.317391804649294e-11,5.317391804649294e-11,5.317391804649296e-11,1.1222359474186765e-07,0.006510168610273063
1.65e-06,0.015788396257403404,0.00011788217634822699,3323.7437809344538,101324.99999999996,0.4174011220934926,0.004069279556215096,3.826676795931415e-05,0.016523544982952523,0.0012228812666748169,0.14005263181921285,1.197394939220885e-05,5.035237220108165e-06,2.0899234843758866e-08,2.5951316181467995e-07,7.083847815328589e-06,3.9239086312618895e-07,0.00012953248670342617,0.00035010374962129667,0.17197015849140215,0.10750121153555396,4.666080632757281e-06,4.863771734367652e-06,2.0244769250143512e-07,3.573382894903637e-08,2.9656668193074923e-07,1.242699417590051e-06,0.0003550079458657232,1.3712246974340737e-07,4.37417825101143e-07,1.8428420914971835e-08,1.1407694202840185e-09,6.818406219580204e-07,9.206197765778826e-07,2.5643120522943955e-06,0.14034542528473481,4.0688274492251274e-29,0.9908381392479693,0.0024514742864493477,2.5535979041369487e-06,6.0655327998112145e-05,0.00014463085950398123,4.425569565853224e-08,5.079088010809259e-11,5.079088010809258e-11,5.0790880108092574e-11,1.1060054010300675e-07,0.0065023916715773854
1.675e-06,0.015790098238110024,0.00011946544705516013,3323.8833661209674,101325.00000000001,0.41764167265771185,0.004057004028665932,3.812414510798546e-05,0.016518102173827594,0.0012189132951390773,0.13984291169284974,1.1973551757397401e-05,5.033207647508913e-06,1.9773764601217378e-08,2.4641631838404843e-07,6.739655721295621e-06,3.729289654330022e-07,0.00012351065845145716,0.00033441350203041706,0.17186437689692863,0.10764818733365074,4.65188988697903e-06,4.737698968630257e-06,1.9243971887593925e-07,3.4047430996343745e-08,2.827847092656798e-07,1.1750148428906118e-06,0.00033662512231284037,1.2977456050593545e-07,4.1335555427088993e-07,1.676482421579836e-08,1.0383976087270194e-09,6.446396591917775e-07,8.712194806282244e-07,2.431174078929249e-06,0.14033619111703607,3.866824814624715e-29,0.9908461121413608,0.0024511501478925177,2.549552263354193e-06,6.0570328055283674e-05,0.0001445158146307362,4.417554769202131e-08,4.8512650690190456e-11,4.851265069019046e-11,4.8512650690190476e-11,1.0904503471127826e-07,0.006494948649687283
1.7000000000000002e-06,0.015791722856058354,0.00012104855487866179,3324.0177219103584,101325.0,0.4178718850827743,0.0040452706140414775,3.798805052973741e-05,0.016512865276748393,0.0012151266279802715,0.1396421998796772,1.1973186671548687e-05,5.031261037044196e-06,1.871538998060334e-08,2.34026583393254e-07,6.4128901616594145e-06,3.544899047937733e-07,0.00011777258328734278,0.0003194125274637259,0.17176217435327903,0.10778949662679092,4.638452223198733e-06,4.6178100578543695e-06,1.8295768207932284e-07,3.2442714769992624e-08,2.696523958575826e-07,1.1112966098936578e-06,0.0003192362308805056,1.2284701035199047e-07,3.9071868293360133e-07,1.5252087240684373e-08,9.45229773749429e-10,6.096326258508533e-07,8.246642672558571e-07,2.305276899205529e-06,0.14032742562831244,3.6409046542989715e-29,0.9908537437838809,0.0024508396465889137,2.5456797999988963e-06,6.04889711033152e-05,0.00014440476983941294,4.4098641181861995e-08,4.633466355340229e-11,4.633466355340229e-11,4.633466355340229e-11,1.0755444863886454e-07,0.006487825356703547
1.7250000000000002e-06,0.015793273737086423,0.0001226315072428249,3324.1470218394124,101324.99999999999,0.4180921976541823,0.0040340554578546135,3.785817529844619e-05,0.01650782703667935,0.0012115127196502835,0.13945011473701355,1.1972851091450013e-05,5.029394088724454e-06,1.7719508749741963e-08,2.2230118346427668e-07,6.1025921519882865e-06,3.370141268467872e-07,0.00011230425204861924,0.00030507091228848635,0.17166347076633726,0.10792533224055356,4.625723282156903e-06,4.503779573495413e-06,1.7397088838645612e-07,3.091545876635849e-08,2.5713766249350615e-07,1.0512868123450853e-06,0.00030278359977706557,1.1631327263239943e-07,3.694136631358375e-07,1.3876369274138658e-08,8.604317381743363e-10,5.766751723586968e-07,7.807724249544148e-07,2.186195322828244e-06,0.14031910365583047,3.5936954044929104e-29,0.990861048547921,0.002450542225251031,2.5419732021197785e-06,6.04111027155565e-05,0.00014429762394074574,4.402485365183555e-08,4.4252556000253044e-11,4.425255600025305e-11,4.425255600025305e-11,1.0612624469316348e-07,0.0064810082431236305
1.7500000000000002e-06,0.015794754317889705,0.0001242143112229843,3324.2714340465373,101325.00000000001,0.41830302923915064,0.004023335797539521,3.77342266066914e-05,0.016502980492619477,0.0012080634677214394,0.13926629153654635,1.19725422790593e-05,5.027603647484588e-06,1.6781887310746757e-08,2.1120035727256248e-07,5.807862982658811e-06,3.204460786215084e-07,0.00010709242093361065,0.0002913600630536008,0.17156818456345535,0.10805588168479571,4.613661717954143e-06,4.395301493503352e-06,1.6545071603506837e-07,2.9461687529394492e-08,2.4521018286192006e-07,9.94746581461166e-07,0.0002872132660329186,1.1014870936674963e-07,3.4935389435567843e-07,1.2625127888869865e-08,7.832462658402233e-10,5.456337742063884e-07,7.393754440624973e-07,2.073532101716915e-06,0.14031120151963522,3.7037436274505513e-29,0.9908680401729116,0.0024502573499121647,2.538425482226549e-06,6.033657539776247e-05,0.00014419427561315857,4.3954066999068935e-08,4.2262158763069685e-11,4.226215876306969e-11,4.22621587630697e-11,1.0475797553042763e-07,0.0064744843618651324
1.7750000000000002e-06,0.015796167858113806,0.00012579697356391117,3324.3911215424064,101324.99999999999,0.4185047803139874,0.004013089905735693,3.7615926759278705e-05,0.01649831895473916,0.001204771185385352,0.1390903815653978,1.1972257769907446e-05,5.025886693813104e-06,1.5898626704961655e-08,2.0068710719285418e-07,5.527859770484831e-06,3.047338948277965e-07,0.00010212456265247932,0.00027825264342258273,0.17147623306144252,0.1081813272608512,4.602228959418142e-06,4.292087836040491e-06,1.5737045181729257e-07,2.8077654752474723e-08,2.3384127144556785e-07,9.414544843752026e-07,0.00027247470470631775,1.0433043292552001e-07,3.3045913665915066e-07,1.1486992737056953e-08,7.129857460356123e-10,5.163848054308238e-07,7.003169194890769e-07,1.966915820096266e-06,0.14030369692330652,5.00878972557259e-29,0.990874731799019,0.002449984508769282,2.5350299598015704e-06,6.0265248205655186e-05,0.0001440946236563519,4.388616732517477e-08,4.0359486704878706e-11,4.0359486704878706e-11,4.0359486704878706e-11,1.0344728098182506e-07,0.0064682413358744225
1.8000000000000001e-06,0.015797517451609157,0.00012737950069683417,3324.5062424694484,101324.99999999999,0.41869783392730203,0.004003297036961582,3.750301224141316e-05,0.016493835984220186,0.0012016285759778316,0.13892205128372054,1.1971995345073192e-05,5.024240335378282e-06,1.506613210689773e-08,1.9072697397936638e-07,5.261791380508067e-06,2.8982911167832807e-07,9.738882106901323e-05,0.00026572251408333745,0.17138753279488095,0.10830184617090519,4.5913889929459965e-06,4.193867402705283e-06,1.497051421113635e-07,2.6759827694529175e-08,2.2300377949191374e-07,8.91205072238866e-07,0.0002585205800498602,9.883716251319816e-08,3.1265497898387736e-07,1.045165220091727e-08,6.490256029104665e-10,4.888137002525195e-07,6.634515550098001e-07,1.8659989640907723e-06,0.1402965688620537,5.0122187955788906e-29,0.9908811359987179,0.002449723211086392,2.531780244915631e-06,6.0196986387142055e-05,0.00014399856721333327,4.3821044773495936e-08,3.8540729963816785e-11,3.854072996381678e-11,3.854072996381677e-11,1.0219188536953821e-07,0.006462267327809481
